transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_031581083.1	9.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031581084.1	8.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012824748.2	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_012824765.2	8.0	7.0	2.0	1.0	1.0	0.5714285714285714	0.1333333333333333
rna-XM_012824703.2	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031582071.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012824721.2	25.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_012824723.2	21.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012824700.2	5.0	2.0	1.0	0.0	1.0	0.0	0.2857142857142857
rna-XM_031581986.1	2.0	3.0	2.0	0.0	0.4285714285714286	0.0	0.6
rna-XM_012824775.2	8.0	2.0	2.0	1.0	1.0	2.0	-0.13333333333333341
rna-XM_012824776.2	5.0	2.0	0.0	1.0	0.375	inf	-0.7142857142857143
rna-XM_031581559.1	18.0	14.0	1.0	3.0	0.3255411255411255	3.857142857142857	-0.3125
rna-XM_031581557.1	18.0	14.0	1.0	3.0	0.3255411255411255	3.857142857142857	-0.3125
rna-XM_031581556.1	18.0	14.0	1.0	3.0	0.3255411255411255	3.857142857142857	-0.3125
rna-XM_031581554.1	18.0	14.0	1.0	3.0	0.3255411255411255	3.857142857142857	-0.3125
rna-XM_031581560.1	18.0	10.0	1.0	3.0	0.2787819799777531	5.4	-0.3928571428571429
rna-XM_031581558.1	22.0	10.0	1.0	2.0	0.26554621848739496	4.4	-0.3541666666666667
rna-XM_031581553.1	18.0	14.0	1.0	2.0	0.5819709702062643	2.5714285714285716	-0.22916666666666669
rna-XM_031581552.1	18.0	14.0	1.0	2.0	0.5819709702062643	2.5714285714285716	-0.22916666666666669
rna-XM_031581551.1	18.0	14.0	1.0	2.0	0.5819709702062643	2.5714285714285716	-0.22916666666666669
rna-XM_031581561.1	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012824699.2	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012824757.2	33.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_031582224.1	2.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031582225.1	2.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012824760.2	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012824759.2	0.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031582226.1	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012824758.2	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031581438.1	2.0	1.0	0.0	2.0	0.4000000000000001	inf	-0.6666666666666666
rna-XM_012824712.2	2.0	1.0	0.0	2.0	0.4000000000000001	inf	-0.6666666666666666
rna-XM_031581087.1	17.0	15.0	0.0	7.0	0.012352433405064983	inf	-0.53125
rna-XM_031581405.1	12.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031581403.1	140.0	74.0	12.0	8.0	0.6308949890549187	1.2612612612612613	-0.0542056074766355
rna-XM_031581402.1	140.0	74.0	12.0	8.0	0.6308949890549187	1.2612612612612613	-0.0542056074766355
rna-XM_031581400.1	140.0	74.0	12.0	8.0	0.6308949890549187	1.2612612612612613	-0.0542056074766355
rna-XM_031581401.1	140.0	74.0	12.0	8.0	0.6308949890549187	1.2612612612612613	-0.0542056074766355
rna-XM_031582159.1	9.0	5.0	0.0	1.0	0.4	inf	-0.6428571428571429
rna-XM_031581404.1	7.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012824740.2	2.0	5.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031581869.1	8.0	13.0	0.0	2.0	0.525691699604743	inf	-0.38095238095238093
rna-XM_031581867.1	8.0	13.0	0.0	2.0	0.525691699604743	inf	-0.38095238095238093
rna-XM_031581868.1	8.0	13.0	0.0	2.0	0.525691699604743	inf	-0.38095238095238093
rna-XM_031581975.1	15.0	16.0	1.0	4.0	0.35489347254053133	3.75	-0.2838709677419355
rna-XM_031581973.1	15.0	16.0	1.0	4.0	0.35489347254053133	3.75	-0.2838709677419355
rna-XM_031581974.1	15.0	16.0	1.0	4.0	0.35489347254053133	3.75	-0.2838709677419355
rna-XM_031581976.1	15.0	14.0	1.0	3.0	0.6011730205278594	3.2142857142857144	-0.26724137931034486
rna-XM_031581977.1	14.0	14.0	1.0	3.0	0.6028921023359288	3.0	-0.25
rna-XM_031581978.1	14.0	14.0	1.0	3.0	0.6028921023359288	3.0	-0.25
rna-XM_012824741.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031582160.1	4.0	1.0	2.0	1.0	1.0	2.0	-0.13333333333333341
rna-XM_031581694.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031581212.1	29.0	8.0	1.0	1.0	0.41295546558704455	3.625	-0.28378378378378377
rna-XM_031581213.1	29.0	8.0	1.0	1.0	0.41295546558704455	3.625	-0.28378378378378377
rna-XM_031581214.1	28.0	8.0	0.0	1.0	0.24324324324324323	inf	-0.7777777777777778
rna-XM_031581215.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012824750.2	3.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012824752.2	3.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031581509.1	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031581510.1	3.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031581511.1	2.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031581512.1	2.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012824718.2	0.0	2.0	0.0	2.0	1.0	nan	0.0
rna-XM_012824774.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012824762.2	7.0	7.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031581751.1	3.0	3.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031581752.1	3.0	3.0	0.0	1.0	1.0	inf	-0.5
rna-XM_012824724.2	5.0	5.0	1.0	0.0	1.0	0.0	0.5
rna-XM_031582229.1	5.0	5.0	1.0	0.0	1.0	0.0	0.5
rna-XM_012824730.2	3.0	7.0	0.0	1.0	1.0	inf	-0.3
rna-XM_012824729.2	1.0	7.0	1.0	4.0	1.0	0.5714285714285714	0.07500000000000001
rna-XM_012824725.2	2.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012824704.2	0.0	2.0	0.0	2.0	1.0	nan	0.0
rna-XM_031581578.1	11.0	22.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_012824688.2	11.0	22.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031581462.1	5.0	15.0	0.0	4.0	0.5440429136081311	inf	-0.25
rna-XM_031581463.1	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031582161.1	11.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031581731.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031581730.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031581729.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031581732.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031581733.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012824685.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012824710.2	2.0	2.0	1.0	0.0	1.0	0.0	0.5
rna-XM_031581727.1	2.0	2.0	1.0	0.0	1.0	0.0	0.5
rna-XM_031581728.1	2.0	2.0	1.0	0.0	1.0	0.0	0.5
rna-XM_031581379.1	3.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031581380.1	3.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031581382.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012824713.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031581381.1	1.0	6.0	1.0	1.0	0.4166666666666667	0.16666666666666666	0.35714285714285715
rna-XM_012824778.2	1.0	6.0	1.0	1.0	0.4166666666666667	0.16666666666666666	0.35714285714285715
rna-XM_012824782.2	5.0	3.0	2.0	2.0	1.0	1.6666666666666667	-0.125
rna-XM_031581378.1	5.0	2.0	2.0	2.0	0.5757575757575758	2.5	-0.2142857142857143
rna-XM_031581373.1	9.0	4.0	2.0	4.0	0.3188854489164087	4.5	-0.358974358974359
rna-XM_031581372.1	9.0	4.0	2.0	4.0	0.3188854489164087	4.5	-0.358974358974359
rna-XM_031581377.1	9.0	4.0	2.0	4.0	0.3188854489164087	4.5	-0.358974358974359
rna-XM_031581376.1	9.0	4.0	2.0	4.0	0.3188854489164087	4.5	-0.358974358974359
rna-XM_031581374.1	9.0	4.0	2.0	4.0	0.3188854489164087	4.5	-0.358974358974359
rna-XM_031581532.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_031581531.1	5.0	7.0	0.0	1.0	1.0	inf	-0.4166666666666667
rna-XM_031581533.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_031581535.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_031581534.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_031581536.1	5.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031582036.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031582035.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031581721.1	2.0	5.0	1.0	2.0	1.0	0.8	0.047619047619047616
rna-XM_031581719.1	2.0	5.0	1.0	2.0	1.0	0.8	0.047619047619047616
rna-XM_031581718.1	2.0	5.0	1.0	2.0	1.0	0.8	0.047619047619047616
rna-XM_031582162.1	87.0	50.0	4.0	3.0	0.7082932812067503	1.305	-0.06360792492179357
rna-XM_012824771.2	6.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012824772.2	2.0	3.0	0.0	3.0	0.4642857142857143	inf	-0.4
rna-XM_031581676.1	2.0	3.0	0.0	2.0	1.0	inf	-0.4
rna-XM_012824779.2	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031582024.1	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031582017.1	5.0	3.0	0.0	1.0	0.4444444444444444	inf	-0.625
rna-XM_012824719.2	0.0	9.0	0.0	1.0	1.0	nan	0.0
rna-XM_012824732.2	6.0	7.0	0.0	1.0	1.0	inf	-0.46153846153846156
rna-XM_012824734.2	6.0	7.0	0.0	1.0	1.0	inf	-0.46153846153846156
rna-XM_012824680.2	4.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031582028.1	4.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012824731.2	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_031582019.1	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_012824736.2	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_012824735.2	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_031582022.1	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_031582021.1	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_012824709.2	6.0	6.0	3.0	1.0	0.5846153846153848	0.3333333333333333	0.25
rna-XM_031582030.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031581997.1	16.0	33.0	1.0	1.0	1.0	0.48484848484848486	0.17346938775510207
rna-XM_031581996.1	14.0	32.0	1.0	1.0	0.5319148936170213	0.4375	0.19565217391304346
rna-XM_031581998.1	14.0	31.0	1.0	1.0	0.5411655874190564	0.45161290322580644	0.18888888888888888
rna-XM_012824761.2	16.0	32.0	1.0	1.0	1.0	0.5	0.16666666666666669
rna-XM_012824706.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031582018.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012824675.2	2.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_012824784.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031582016.1	5.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012824783.2	1.0	6.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_031582032.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012824780.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012824756.2	4.0	5.0	4.0	8.0	0.6730650154798763	1.6	-0.1111111111111111
rna-XM_031582011.1	4.0	5.0	4.0	8.0	0.6730650154798763	1.6	-0.1111111111111111
rna-XM_012824755.2	4.0	5.0	3.0	8.0	0.6424148606811146	2.1333333333333333	-0.1717171717171717
rna-XM_031582001.1	21.0	16.0	3.0	5.0	0.4427040155911398	2.1875	-0.19256756756756754
rna-XM_031582000.1	21.0	16.0	3.0	6.0	0.27565775121078584	2.625	-0.23423423423423423
rna-XM_031581999.1	21.0	16.0	3.0	6.0	0.27565775121078584	2.625	-0.23423423423423423
rna-XM_031582002.1	21.0	14.0	3.0	5.0	0.43194540585351704	2.5	-0.22499999999999998
rna-XM_031582004.1	22.0	14.0	3.0	5.0	0.2619955353931531	2.619047619047619	-0.23611111111111116
rna-XM_031582005.1	21.0	14.0	3.0	5.0	0.43194540585351704	2.5	-0.22499999999999998
rna-XM_031582003.1	19.0	16.0	3.0	6.0	0.45655263012041225	2.375	-0.2095238095238095
rna-XM_031582009.1	31.0	16.0	0.0	3.0	0.049438775510204085	inf	-0.6595744680851063
rna-XM_031582010.1	31.0	16.0	0.0	3.0	0.049438775510204085	inf	-0.6595744680851063
rna-XM_012824670.2	23.0	15.0	3.0	1.0	1.0	0.5111111111111111	0.14473684210526316
rna-XM_012824717.2	2.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031582007.1	19.0	33.0	0.0	0.0	1.0	nan	NA
rna-XM_031582008.1	15.0	31.0	0.0	0.0	1.0	nan	NA
rna-XM_031582015.1	15.0	6.0	2.0	3.0	0.302219519610824	3.75	-0.3142857142857143
rna-XM_031582014.1	15.0	6.0	2.0	3.0	0.302219519610824	3.75	-0.3142857142857143
rna-XM_031582013.1	15.0	6.0	2.0	3.0	0.302219519610824	3.75	-0.3142857142857143
rna-XM_012824714.2	4.0	5.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031581994.1	70.0	41.0	12.0	17.0	0.05546261636661227	2.4186991869918697	-0.21683752718235477
rna-XM_031581992.1	70.0	41.0	12.0	17.0	0.05546261636661227	2.4186991869918697	-0.21683752718235477
rna-XM_031581993.1	69.0	41.0	12.0	17.0	0.055759001086388926	2.3841463414634148	-0.21347962382445146
rna-XM_031581995.1	71.0	41.0	12.0	17.0	0.03636123826163683	2.453252032520325	-0.22013546798029554
rna-XM_031582023.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031582164.1	9.0	11.0	0.0	1.0	1.0	inf	-0.45
rna-XM_012838219.2	0.0	6.0	0.0	4.0	1.0	nan	0.0
rna-XM_012838211.2	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031582026.1	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031582027.1	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_012838213.2	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_031581182.1	1.0	10.0	0.0	1.0	1.0	inf	-0.09090909090909091
rna-XM_012838220.2	1.0	10.0	0.0	1.0	1.0	inf	-0.09090909090909091
rna-XM_012838221.2	0.0	9.0	0.0	1.0	1.0	nan	0.0
rna-XM_031581181.1	0.0	4.0	0.0	2.0	1.0	nan	0.0
rna-XM_012838214.2	0.0	4.0	0.0	2.0	1.0	nan	0.0
rna-XM_012838216.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012838217.2	5.0	6.0	1.0	3.0	0.6043956043956045	2.5	-0.20454545454545453
rna-XM_012838222.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031581947.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031581961.1	23.0	15.0	0.0	4.0	0.034628785848298045	inf	-0.6052631578947368
rna-XM_031581966.1	23.0	15.0	0.0	4.0	0.034628785848298045	inf	-0.6052631578947368
rna-XM_031581962.1	23.0	15.0	0.0	4.0	0.034628785848298045	inf	-0.6052631578947368
rna-XM_031581965.1	23.0	15.0	0.0	4.0	0.034628785848298045	inf	-0.6052631578947368
rna-XM_031581964.1	23.0	15.0	0.0	4.0	0.034628785848298045	inf	-0.6052631578947368
rna-XM_031581967.1	23.0	15.0	0.0	4.0	0.034628785848298045	inf	-0.6052631578947368
rna-XM_031581968.1	23.0	15.0	0.0	4.0	0.034628785848298045	inf	-0.6052631578947368
rna-XM_031581969.1	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031581422.1	9.0	9.0	6.0	11.0	0.49979203946413886	1.8333333333333333	-0.14705882352941174
rna-XM_031581423.1	9.0	9.0	6.0	11.0	0.49979203946413886	1.8333333333333333	-0.14705882352941174
rna-XM_031581424.1	9.0	9.0	6.0	11.0	0.49979203946413886	1.8333333333333333	-0.14705882352941174
rna-XM_031582165.1	51.0	54.0	1.0	1.0	1.0	0.9444444444444444	0.01428571428571429
rna-XM_031581414.1	31.0	32.0	13.0	15.0	0.8244078908806733	1.1177884615384615	-0.027777777777777735
rna-XM_031581412.1	49.0	48.0	5.0	3.0	0.7165502958062797	0.6125	0.11984536082474229
rna-XM_012838209.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031581425.1	3.0	3.0	1.0	7.0	0.24475524475524474	7.0	-0.375
rna-XM_031581421.1	20.0	25.0	2.0	9.0	0.17065933618392032	3.6	-0.2626262626262626
rna-XM_031581417.1	20.0	25.0	2.0	9.0	0.17065933618392032	3.6	-0.2626262626262626
rna-XM_031581415.1	19.0	25.0	2.0	9.0	0.17418684969345613	3.42	-0.25
rna-XM_031581419.1	20.0	24.0	2.0	8.0	0.17268107960862747	3.3333333333333335	-0.2545454545454545
rna-XM_031581418.1	20.0	24.0	2.0	8.0	0.17268107960862747	3.3333333333333335	-0.2545454545454545
rna-XM_031581416.1	19.0	24.0	2.0	8.0	0.2821233750894595	3.1666666666666665	-0.24186046511627907
rna-XM_031581420.1	20.0	24.0	2.0	8.0	0.17268107960862747	3.3333333333333335	-0.2545454545454545
rna-XM_012838204.2	7.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031582166.1	19.0	28.0	2.0	0.0	0.17857142857142858	0.0	0.5957446808510638
rna-XM_012820155.2	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012820154.2	4.0	3.0	0.0	1.0	1.0	inf	-0.5714285714285714
rna-XM_012820151.2	4.0	3.0	0.0	1.0	1.0	inf	-0.5714285714285714
rna-XM_031581358.1	4.0	3.0	0.0	1.0	1.0	inf	-0.5714285714285714
rna-XM_012820152.2	4.0	3.0	0.0	1.0	1.0	inf	-0.5714285714285714
rna-XM_031581848.1	36.0	45.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031582167.1	7.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031581385.1	21.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_012839389.2	21.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_012839393.2	21.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_031581386.1	18.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_012839382.2	2.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031581357.1	17.0	21.0	0.0	3.0	0.25365853658536586	inf	-0.4473684210526316
rna-XM_031581354.1	17.0	21.0	0.0	3.0	0.25365853658536586	inf	-0.4473684210526316
rna-XM_031581356.1	17.0	21.0	0.0	3.0	0.25365853658536586	inf	-0.4473684210526316
rna-XM_031581355.1	17.0	21.0	0.0	3.0	0.25365853658536586	inf	-0.4473684210526316
rna-XM_031582169.1	7.0	13.0	0.0	2.0	1.0	inf	-0.35
rna-XM_031581645.1	6.0	7.0	1.0	0.0	1.0	0.0	0.5384615384615384
rna-XM_031581643.1	6.0	7.0	1.0	0.0	1.0	0.0	0.5384615384615384
rna-XM_012839385.2	6.0	7.0	1.0	0.0	1.0	0.0	0.5384615384615384
rna-XM_031581644.1	6.0	7.0	1.0	0.0	1.0	0.0	0.5384615384615384
rna-XM_012839384.2	2.0	9.0	0.0	1.0	1.0	inf	-0.18181818181818182
rna-XM_031581641.1	2.0	9.0	0.0	1.0	1.0	inf	-0.18181818181818182
rna-XM_031581640.1	2.0	9.0	0.0	1.0	1.0	inf	-0.18181818181818182
rna-XM_031581642.1	2.0	9.0	0.0	1.0	1.0	inf	-0.18181818181818182
rna-XM_012826749.2	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031582170.1	12.0	6.0	1.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_031582171.1	10.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031581755.1	13.0	9.0	2.0	1.0	1.0	0.7222222222222222	0.07575757575757569
rna-XM_031581756.1	12.0	9.0	2.0	1.0	1.0	0.6666666666666666	0.09523809523809523
rna-XM_012826746.2	5.0	5.0	1.0	3.0	0.5804195804195804	3.0	-0.25
rna-XM_012826744.2	5.0	8.0	1.0	3.0	1.0	1.875	-0.13461538461538464
rna-XM_012826735.2	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_031581315.1	12.0	6.0	3.0	4.0	0.37812565009361343	2.6666666666666665	-0.23809523809523808
rna-XM_031581314.1	12.0	6.0	3.0	4.0	0.37812565009361343	2.6666666666666665	-0.23809523809523808
rna-XM_012826753.2	11.0	6.0	3.0	4.0	0.39263920671243324	2.4444444444444446	-0.21848739495798325
rna-XM_031581316.1	12.0	6.0	3.0	4.0	0.37812565009361343	2.6666666666666665	-0.23809523809523808
rna-XM_012826730.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012826727.2	39.0	23.0	0.0	1.0	0.380952380952381	inf	-0.6290322580645161
rna-XM_031582184.1	40.0	37.0	1.0	0.0	1.0	0.0	0.48051948051948057
rna-XM_031582183.1	40.0	37.0	1.0	0.0	1.0	0.0	0.48051948051948057
rna-XM_031582186.1	40.0	37.0	1.0	0.0	1.0	0.0	0.48051948051948057
rna-XM_031582185.1	40.0	37.0	1.0	0.0	1.0	0.0	0.48051948051948057
rna-XM_012826747.2	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031581623.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012826733.2	7.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012826732.2	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012826725.2	18.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031581296.1	17.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031581298.1	3.0	4.0	1.0	0.0	1.0	0.0	0.5714285714285714
rna-XM_031581299.1	3.0	4.0	1.0	0.0	1.0	0.0	0.5714285714285714
rna-XM_012826739.2	3.0	0.0	1.0	2.0	0.4000000000000001	inf	-0.6666666666666667
rna-XM_031582062.1	0.0	3.0	1.0	2.0	1.0	0.0	0.3333333333333333
rna-XM_031582060.1	0.0	3.0	1.0	2.0	1.0	0.0	0.3333333333333333
rna-XM_031582059.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031581660.1	5.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031581658.1	5.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031581657.1	5.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031582197.1	8.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031582172.1	26.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012826723.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012826722.2	27.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031581495.1	28.0	13.0	1.0	5.0	0.024869307058494505	10.76923076923077	-0.5162601626016261
rna-XM_031581494.1	28.0	13.0	1.0	5.0	0.024869307058494505	10.76923076923077	-0.5162601626016261
rna-XM_031581496.1	28.0	13.0	1.0	5.0	0.024869307058494505	10.76923076923077	-0.5162601626016261
rna-XM_031581498.1	28.0	13.0	1.0	5.0	0.024869307058494505	10.76923076923077	-0.5162601626016261
rna-XM_031581497.1	28.0	13.0	1.0	5.0	0.024869307058494505	10.76923076923077	-0.5162601626016261
rna-XM_031581499.1	28.0	13.0	1.0	5.0	0.024869307058494505	10.76923076923077	-0.5162601626016261
rna-XM_031581500.1	28.0	13.0	1.0	5.0	0.024869307058494505	10.76923076923077	-0.5162601626016261
rna-XM_031581911.1	13.0	9.0	0.0	1.0	0.4347826086956522	inf	-0.5909090909090909
rna-XM_012826734.2	0.0	3.0	0.0	1.0	1.0	nan	0.0
rna-XM_031582173.1	8.0	5.0	2.0	1.0	1.0	0.8	0.05128205128205121
rna-XM_031581916.1	14.0	6.0	1.0	1.0	1.0	2.3333333333333335	-0.19999999999999996
rna-XM_031581142.1	25.0	34.0	3.0	9.0	0.34132729887013985	2.2058823529411766	-0.17372881355932202
rna-XM_031581143.1	23.0	34.0	3.0	9.0	0.5136087575294395	2.0294117647058822	-0.15350877192982454
rna-XM_031581141.1	25.0	34.0	3.0	9.0	0.34132729887013985	2.2058823529411766	-0.17372881355932202
rna-XM_031581711.1	3.0	12.0	1.0	1.0	0.4264705882352941	0.25	0.3
rna-XM_012826751.2	3.0	12.0	1.0	1.0	0.4264705882352941	0.25	0.3
rna-XM_031581713.1	3.0	12.0	1.0	1.0	0.4264705882352941	0.25	0.3
rna-XM_031581710.1	3.0	12.0	1.0	1.0	0.4264705882352941	0.25	0.3
rna-XM_012826750.2	3.0	12.0	1.0	1.0	0.4264705882352941	0.25	0.3
rna-XM_031581753.1	18.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031581783.1	18.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_012826714.2	6.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_012826713.2	11.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031581313.1	12.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031582174.1	19.0	26.0	0.0	3.0	0.26728723404255317	inf	-0.4222222222222222
rna-XM_012826711.2	28.0	13.0	1.0	1.0	1.0	2.1538461538461537	-0.18292682926829273
rna-XM_031581822.1	29.0	14.0	1.0	1.0	1.0	2.0714285714285716	-0.17441860465116277
rna-XM_031582176.1	0.0	6.0	2.0	0.0	0.03571428571428571	0.0	1.0
rna-XM_031582177.1	12.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031581960.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031582215.1	8.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012835565.2	4.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_012835564.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031581913.1	95.0	57.0	0.0	0.0	1.0	nan	NA
rna-XM_012835562.2	14.0	5.0	0.0	1.0	0.3	inf	-0.7368421052631579
rna-XM_031581914.1	14.0	5.0	0.0	1.0	0.3	inf	-0.7368421052631579
rna-XM_012835605.2	3.0	3.0	2.0	0.0	0.4642857142857143	0.0	0.5
rna-XM_031581656.1	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012835602.2	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031581216.1	16.0	16.0	8.0	1.0	0.05647573118689934	0.125	0.38888888888888884
